FarmID,State,Crop,Season,SoilType,FarmingMethod,IrrigationType,FertilizerUsed,PesticideUsed,ImprovedSeed,FarmSize(Hectares),Rainfall(mm),Temperature(°C),Humidity(%),SoilPH,Fertilizer(kg/ha),Pesticide(L/ha),FarmExperience(Years),NumWorkers,DistanceToMarket(km),CreditAccess,ExtensionServices,PreviousYield(tons/ha),PlantingDensity(plants/ha),ActualYield(tons/ha),YieldCategory
FRM007382,Gombe,Groundnut,Rainy Season,Loamy,Rain-Fed,Sprinkler,Yes,No,Yes,6.48,876.5,38.8,79.1,5.85,93.1,2.78,1,4,37.4,1,0,2.36,51402.0,3.0,Medium
FRM007383,Kebbi,Cassava,Rainy Season,Clay,Rain-Fed,Flood,No,Yes,No,1.08,909.0,22.1,48.3,6.29,80.9,1.26,15,7,11.9,0,0,3.15,64763.0,2.17,Low
FRM007384,Jigawa,Millet,Rainy Season,Loamy,Rain-Fed,Sprinkler,No,Yes,Yes,3.31,200.0,24.7,77.6,4.03,108.7,1.41,17,1,47.8,1,0,4.21,54696.0,2.43,Medium
FRM007385,Kano,Cowpea,Rainy Season,Silt,Mixed,Flood,Yes,No,Yes,0.25,865.0,26.0,68.4,6.17,79.1,3.2,12,1,6.8,1,0,3.8,65313.0,2.17,Medium
FRM007386,Kaduna,Yam,Rainy Season,Clay,Mixed,Sprinkler,Yes,No,No,4.86,1037.8,31.0,49.6,6.31,87.3,3.59,17,6,21.2,0,1,5.01,52697.0,4.01,Medium
FRM007387,Kano,Yam,Dry Season,Loamy,Mixed,Flood,Yes,No,No,3.12,861.4,27.1,85.7,4.79,18.5,0.82,16,7,35.9,0,1,2.44,81261.0,2.82,Low
FRM007388,Adamawa,Sorghum,Rainy Season,Loamy,Rain-Fed,Flood,Yes,Yes,Yes,0.31,866.8,23.9,60.8,7.16,174.8,1.63,5,7,29.4,0,0,3.1,37113.0,4.35,Medium
FRM007389,Plateau,Soybean,Rainy Season,Sandy,Rain-Fed,Flood,Yes,No,No,3.35,294.9,22.7,65.4,6.74,47.0,2.75,16,2,19.5,1,1,5.6,52112.0,2.31,Low
FRM007390,Plateau,Millet,Rainy Season,Loamy,Irrigation,Drip,Yes,Yes,Yes,0.1,962.7,30.7,63.2,6.66,86.9,7.11,6,5,11.7,1,0,4.73,62262.0,5.96,High
FRM007391,Kebbi,Cassava,Rainy Season,Loamy,Irrigation,Drip,Yes,Yes,Yes,6.75,965.6,29.7,73.4,7.06,54.3,3.33,17,4,1.3,1,1,3.54,54462.0,6.05,High
FRM007392,Taraba,Wheat,Dry Season,Loamy,Mixed,Drip,No,Yes,No,3.64,565.6,29.7,82.5,6.61,96.2,2.12,15,1,14.2,0,0,3.52,58176.0,0.96,Low
FRM007393,Katsina,Groundnut,Rainy Season,Loamy,Irrigation,Flood,Yes,No,No,7.76,852.06,18.0,92.0,5.54,93.1,1.78,10,1,27.4,0,0,2.4,52927.0,3.11,Medium
FRM007394,Bauchi,Sorghum,Rainy Season,Silt,Rain-Fed,Flood,No,No,Yes,4.26,1432.7,34.5,68.5,5.35,85.1,4.35,3,5,10.0,1,0,2.24,65305.0,1.54,Low
FRM007395,Yobe,Yam,Rainy Season,Silt,Mixed,Drip,Yes,Yes,Yes,0.1,983.2,26.8,61.0,7.34,61.9,3.44,0,2,28.3,0,1,2.41,72286.0,3.71,Medium
FRM007396,Zamfara,Soybean,Dry Season,Loamy,Mixed,Flood,Yes,Yes,No,0.68,1130.5,25.1,47.4,6.7,104.5,0.56,6,6,13.7,1,1,3.04,49306.0,4.09,Medium
FRM007397,Yobe,Maize,Dry Season,Loamy,Rain-Fed,None,Yes,No,Yes,2.17,1053.5,24.2,43.8,5.72,70.4,4.53,0,4,24.2,1,0,2.2,62814.0,3.09,Medium
FRM007398,Sokoto,Sorghum,Rainy Season,Loamy,Rain-Fed,Flood,Yes,No,Yes,1.09,544.3,29.9,79.1,6.25,108.2,0.78,13,1,28.8,0,1,2.87,49948.0,3.47,Medium
FRM007399,Kebbi,Soybean,Dry Season,Clay,Rain-Fed,Sprinkler,Yes,No,Yes,0.1,832.14,25.3,70.1,5.69,45.0,6.3,27,2,16.8,1,0,2.14,64203.0,0.89,Low
FRM007400,Jigawa,Cowpea,Rainy Season,Loamy,Rain-Fed,Sprinkler,Yes,No,Yes,3.85,670.2,24.3,60.9,5.17,46.9,4.43,7,3,18.3,0,0,3.08,36362.0,2.29,Low
FRM007401,Plateau,Cowpea,Rainy Season,Silt,Mixed,Drip,Yes,Yes,No,0.55,960.7,27.79,86.2,5.77,33.5,3.7,14,4,31.0,0,0,1.95,68324.0,1.5,Low
FRM007402,Gombe,Rice,Rainy Season,Sandy,Rain-Fed,Flood,No,Yes,Yes,7.76,1115.4,29.1,68.4,5.59,132.1,4.59,17,5,1.0,1,0,3.6,56733.0,3.05,Medium
FRM007403,Kaduna,Sorghum,Dry Season,Clay,Rain-Fed,Drip,Yes,Yes,Yes,0.75,927.8,28.1,80.0,6.07,75.1,3.16,22,4,21.4,1,0,1.41,52835.0,3.58,Medium
FRM007404,Bauchi,Cowpea,Rainy Season,Clay,Rain-Fed,Flood,Yes,No,Yes,0.48,1087.1,22.6,48.4,5.61,90.2,2.46,14,2,13.0,1,1,5.25,71080.0,2.65,Medium
FRM007405,Benue,Yam,Dry Season,Sandy,Rain-Fed,Sprinkler,Yes,No,No,0.5,696.7,34.7,59.7,7.54,69.8,3.51,17,3,3.8,1,1,4.47,58132.0,1.59,Low
FRM007406,Yobe,Cowpea,Dry Season,Sandy,Rain-Fed,Flood,No,No,No,2.33,853.83,24.7,38.9,6.27,107.2,6.23,19,5,24.4,1,1,3.59,63408.0,3.2,Medium
FRM007407,Plateau,Soybean,Rainy Season,Sandy,Irrigation,Flood,Yes,Yes,Yes,7.76,1036.6,26.5,78.5,7.03,79.7,2.25,2,4,10.7,1,0,3.39,55733.0,3.67,Medium
FRM007408,Taraba,Wheat,Dry Season,Sandy,Rain-Fed,Flood,No,Yes,No,1.16,523.3,24.9,62.5,7.35,46.4,0.0,25,3,29.4,1,0,1.48,66981.0,1.55,Low
FRM007409,Jigawa,Groundnut,Dry Season,Sandy,Mixed,Flood,No,Yes,Yes,1.05,1003.7,30.5,61.3,6.06,88.5,2.22,14,3,26.2,1,0,1.62,10000.0,3.63,Medium
FRM007410,Taraba,Yam,Rainy Season,Sandy,Mixed,Flood,Yes,No,No,0.16,1025.9,24.4,72.9,5.93,47.9,0.0,17,7,13.7,1,0,6.1,69086.0,2.78,Medium
FRM007411,Plateau,Millet,Rainy Season,Loamy,Irrigation,Sprinkler,Yes,No,Yes,4.73,1132.6,35.9,77.1,6.3,174.6,4.72,30,7,31.9,0,1,3.18,35349.0,5.73,High
FRM007412,Jigawa,Soybean,Dry Season,Clay,Irrigation,Drip,No,Yes,No,0.45,888.7,31.2,37.7,5.11,78.9,3.18,8,8,2.2,1,1,3.67,78287.0,2.46,Medium
FRM007413,Taraba,Wheat,Rainy Season,Silt,Irrigation,Sprinkler,Yes,Yes,Yes,7.76,958.8,23.8,51.5,6.55,72.9,8.22,9,5,21.5,1,1,2.58,49589.0,5.64,High
FRM007414,Jigawa,Cowpea,Rainy Season,Loamy,Rain-Fed,None,Yes,No,Yes,0.95,1082.1,28.6,69.3,5.36,99.0,3.22,6,2,14.4,1,0,0.76,50518.0,3.51,Medium
FRM007415,Kebbi,Cassava,Rainy Season,Loamy,Irrigation,Flood,Yes,No,No,3.57,1029.2,27.0,55.8,6.15,105.5,0.0,7,3,13.2,0,1,2.69,36574.0,2.45,Medium
FRM007416,Yobe,Rice,Rainy Season,Clay,Irrigation,Flood,Yes,Yes,Yes,0.78,383.9,30.0,60.9,6.46,48.1,3.48,25,5,15.6,0,1,2.43,55542.0,3.04,Medium
FRM007417,Plateau,Wheat,Rainy Season,Clay,Rain-Fed,Drip,No,No,Yes,0.1,912.4,30.5,68.5,6.98,89.4,3.89,13,1,30.1,0,1,3.93,61892.0,1.69,Low
FRM007418,Plateau,Cowpea,Dry Season,Sandy,Mixed,Flood,Yes,Yes,Yes,1.11,824.8,31.4,69.1,5.8,41.6,2.83,15,4,11.0,1,1,3.26,63277.0,2.71,Medium
FRM007419,Jigawa,Wheat,Rainy Season,Silt,Rain-Fed,Flood,Yes,Yes,No,0.44,1146.3,27.9,54.4,5.63,48.9,5.4,12,2,5.7,0,1,2.72,30580.0,3.39,Medium
FRM007420,Katsina,Wheat,Dry Season,Silt,Rain-Fed,Flood,No,No,Yes,1.0,448.4,32.1,62.3,6.44,87.5,1.9,8,1,23.0,0,1,3.93,49467.0,1.8,Low
FRM007421,Sokoto,Soybean,Rainy Season,Loamy,Irrigation,Flood,Yes,Yes,Yes,2.06,958.9,38.8,78.1,6.98,108.5,0.7,9,2,19.3,1,1,3.45,56654.0,5.03,High
FRM007422,Kaduna,Cassava,Rainy Season,Sandy,Irrigation,Drip,Yes,Yes,Yes,1.0,1179.0,22.8,62.9,6.33,64.1,1.51,7,3,19.1,1,1,3.97,47451.0,4.27,High
FRM007423,Taraba,Cowpea,Rainy Season,Silt,Mixed,Drip,Yes,Yes,Yes,0.1,730.9,27.9,40.9,6.47,61.1,5.69,14,4,17.75,1,1,0.2,64328.0,3.68,Medium
FRM007424,Katsina,Cassava,Dry Season,Loamy,Rain-Fed,Flood,Yes,Yes,No,2.2,738.2,23.0,67.6,5.74,133.1,3.97,15,3,28.3,0,1,4.67,71217.0,2.7,Medium
FRM007425,Adamawa,Sorghum,Rainy Season,Loamy,Irrigation,Flood,No,Yes,Yes,3.93,591.9,20.9,39.2,6.94,122.8,1.64,6,9,22.3,1,1,2.24,61642.0,4.41,Medium
FRM007426,Adamawa,Soybean,Dry Season,Clay,Rain-Fed,Flood,Yes,Yes,No,4.26,1157.7,29.8,68.7,5.86,58.8,5.68,10,1,14.8,1,1,2.99,23709.0,3.66,Medium
FRM007427,Zamfara,Groundnut,Rainy Season,Clay,Rain-Fed,Flood,Yes,No,No,1.71,1053.1,22.8,75.3,7.67,29.6,5.62,14,2,1.0,1,1,2.23,57948.0,2.08,Low
FRM007428,Zamfara,Groundnut,Rainy Season,Silt,Mixed,Flood,Yes,Yes,Yes,1.67,969.6,35.9,99.0,6.36,83.0,3.88,0,1,17.3,1,0,2.07,76748.0,3.11,Medium
FRM007429,Niger,Wheat,Rainy Season,Sandy,Irrigation,Drip,Yes,No,Yes,1.94,867.4,27.8,86.8,6.93,59.1,4.83,21,3,15.7,1,0,3.17,48820.0,2.87,Medium
FRM007430,Bauchi,Yam,Dry Season,Clay,Mixed,Flood,No,Yes,Yes,0.1,651.5,30.8,80.8,5.83,71.1,2.1,15,5,16.3,0,0,2.39,42520.0,1.28,Low
FRM007431,Kebbi,Rice,Rainy Season,Loamy,Rain-Fed,Flood,No,Yes,Yes,5.4,831.4,29.9,88.5,5.43,88.2,4.35,16,3,8.8,0,1,2.48,58609.0,3.6,Medium
FRM007432,Kebbi,Sorghum,Rainy Season,Loamy,Irrigation,Flood,Yes,No,Yes,1.21,631.8,29.5,48.1,6.61,45.3,5.26,26,6,10.0,1,0,1.67,27748.0,3.39,Medium
FRM007433,Kano,Soybean,Rainy Season,Sandy,Rain-Fed,Flood,No,Yes,Yes,2.55,1238.4,25.9,62.7,7.45,99.7,3.18,11,2,20.0,0,0,2.58,66614.0,0.8,Low
FRM007434,Jigawa,Yam,Rainy Season,Clay,Irrigation,Flood,Yes,Yes,Yes,2.77,634.3,25.3,70.1,8.38,3.2,1.69,16,4,16.1,0,0,2.8,60314.0,3.13,Medium
FRM007435,Kaduna,Maize,Rainy Season,Silt,Rain-Fed,Drip,No,No,No,7.76,992.1,31.5,68.1,4.67,49.1,2.58,17,2,0.97,1,0,5.04,74501.0,2.06,Low
FRM007436,Gombe,Rice,Dry Season,Clay,Rain-Fed,Drip,No,No,Yes,3.22,687.3,25.0,58.9,5.53,80.8,4.54,17,4,17.1,1,0,3.97,52715.0,3.35,Medium
FRM007437,Plateau,Groundnut,Rainy Season,Sandy,Rain-Fed,Flood,Yes,No,Yes,2.08,643.9,30.4,63.4,7.76,79.9,2.7,10,5,23.9,0,0,4.25,52287.0,1.69,Low
FRM007438,Taraba,Groundnut,Dry Season,Loamy,Irrigation,Flood,No,No,Yes,0.63,723.1,22.3,70.5,5.62,108.1,0.31,14,4,29.2,0,1,1.69,57809.0,2.36,Medium
FRM007439,Kaduna,Yam,Dry Season,Loamy,Rain-Fed,Flood,No,Yes,No,5.09,1052.6,32.3,65.2,7.23,85.1,2.07,14,2,19.3,0,1,4.6,47784.0,0.8,Low
FRM007440,Niger,Sorghum,Dry Season,Clay,Mixed,Sprinkler,No,Yes,Yes,0.8,720.9,23.5,80.2,5.7,69.2,4.44,3,4,23.7,1,1,2.81,50011.0,2.88,Medium
FRM007441,Adamawa,Rice,Rainy Season,Clay,Irrigation,Flood,Yes,Yes,No,0.83,1178.3,33.5,67.7,5.74,89.7,1.59,18,4,13.6,1,1,4.25,39565.0,6.05,High
FRM007442,Adamawa,Yam,Rainy Season,Loamy,Mixed,Drip,Yes,Yes,Yes,1.18,1255.0,29.3,46.8,7.54,70.0,6.58,10,4,9.7,1,1,2.59,45028.0,5.4,High
FRM007443,Kano,Maize,Rainy Season,Silt,Irrigation,Sprinkler,Yes,No,Yes,1.9,927.3,30.3,63.8,4.91,104.1,1.23,8,2,17.0,0,0,0.2,56809.0,3.55,Medium
FRM007444,Katsina,Soybean,Rainy Season,Loamy,Irrigation,Drip,Yes,No,Yes,1.71,1159.6,27.0,43.8,6.73,56.8,2.82,2,6,18.2,0,1,4.77,54542.0,4.06,High
FRM007445,Kaduna,Yam,Rainy Season,Loamy,Rain-Fed,Flood,Yes,Yes,Yes,2.19,970.9,22.9,80.1,6.51,79.5,2.18,14,3,19.4,1,0,2.35,75343.0,4.57,High
FRM007446,Katsina,Wheat,Dry Season,Sandy,Mixed,Flood,No,Yes,No,3.21,1028.7,25.7,57.6,4.03,75.8,2.43,1,7,10.1,1,1,1.5,86626.0,0.8,Low
FRM007447,Zamfara,Cowpea,Rainy Season,Silt,Mixed,Sprinkler,No,Yes,No,0.2,794.4,27.1,73.8,6.46,87.8,3.88,3,5,33.4,1,0,4.07,49702.0,1.55,Low
FRM007448,Adamawa,Wheat,Rainy Season,Sandy,Irrigation,Sprinkler,Yes,Yes,No,1.42,753.5,29.4,90.5,6.6,92.1,1.08,10,3,1.0,1,1,2.62,63313.0,4.06,Medium
FRM007449,Taraba,Rice,Rainy Season,Loamy,Irrigation,Flood,No,Yes,Yes,0.9,1355.6,29.0,71.1,7.5,95.4,5.1,15,3,7.3,0,0,2.44,46606.0,2.23,Medium
FRM007450,Niger,Cassava,Rainy Season,Sandy,Rain-Fed,Sprinkler,No,Yes,Yes,0.1,1083.3,33.9,47.4,5.86,45.4,5.98,5,6,21.3,1,0,4.36,54130.0,1.68,Low
FRM007451,Plateau,Wheat,Rainy Season,Loamy,Irrigation,Flood,Yes,Yes,Yes,1.27,909.3,21.1,51.5,5.66,50.9,6.61,6,6,9.0,1,0,2.57,55045.0,6.05,High
FRM007452,Gombe,Cowpea,Dry Season,Clay,Irrigation,Flood,Yes,No,Yes,1.02,704.6,28.9,43.7,5.35,11.4,4.47,8,4,19.0,0,1,2.71,43609.0,4.24,Medium
FRM007453,Adamawa,Wheat,Rainy Season,Silt,Irrigation,Drip,No,Yes,Yes,4.15,708.4,27.8,67.6,6.81,59.1,3.72,25,1,14.0,1,0,2.13,63769.0,2.7,Medium
FRM007454,Yobe,Yam,Dry Season,Silt,Mixed,Flood,Yes,No,Yes,1.46,838.5,25.2,64.0,5.48,35.7,1.09,24,5,30.2,1,1,2.71,60793.0,3.03,Medium
FRM007455,Yobe,Cowpea,Dry Season,Clay,Rain-Fed,Drip,Yes,Yes,No,0.19,1307.1,28.9,64.5,5.88,102.1,1.56,19,4,16.5,1,1,1.61,70818.0,3.83,Medium
FRM007456,Taraba,Soybean,Dry Season,Loamy,Irrigation,Drip,Yes,Yes,Yes,2.7,862.04,26.3,60.7,6.68,136.2,2.85,10,7,32.3,1,0,2.35,54020.0,5.47,High
FRM007457,Gombe,Cassava,Rainy Season,Sandy,Mixed,Drip,Yes,Yes,Yes,4.97,1088.3,21.2,41.2,6.95,66.5,4.6,23,6,9.4,1,1,3.96,58411.0,5.01,High
FRM007458,Gombe,Yam,Dry Season,Sandy,Rain-Fed,Drip,Yes,Yes,Yes,1.33,732.5,30.7,46.4,6.3,127.7,6.64,0,1,3.0,0,0,3.6,69065.0,3.1,Medium
FRM007459,Bauchi,Maize,Rainy Season,Loamy,Irrigation,Sprinkler,Yes,No,No,7.76,870.1,29.8,61.3,6.36,72.6,7.17,9,3,38.0,1,0,4.28,75490.0,4.82,High
FRM007460,Sokoto,Maize,Rainy Season,Clay,Rain-Fed,Drip,Yes,Yes,No,5.94,536.5,28.2,75.1,5.01,92.2,6.84,9,5,11.2,1,0,4.34,52149.0,3.89,Medium
FRM007461,Kebbi,Rice,Dry Season,Sandy,Mixed,Flood,Yes,No,Yes,0.82,563.8,26.3,43.4,5.79,73.6,7.84,6,6,11.8,1,0,4.26,53906.0,4.14,Medium
FRM007462,Niger,Millet,Rainy Season,Clay,Irrigation,Flood,Yes,Yes,No,7.24,1019.0,23.9,75.3,6.8,85.0,0.99,1,4,14.2,1,0,1.32,66775.0,3.41,Medium
FRM007463,Kaduna,Wheat,Rainy Season,Sandy,Irrigation,Sprinkler,Yes,Yes,Yes,3.17,1018.3,31.1,65.5,5.88,93.8,1.37,5,3,2.2,0,0,1.27,38376.0,2.91,Medium
FRM007464,Taraba,Cowpea,Rainy Season,Loamy,Irrigation,Flood,Yes,Yes,No,3.89,868.4,22.5,61.7,7.63,88.9,4.37,4,3,25.58,0,0,2.02,59261.0,3.13,Medium
FRM007465,Adamawa,Yam,Rainy Season,Loamy,Mixed,Drip,No,No,Yes,2.87,412.1,31.5,73.1,5.93,78.2,3.49,10,1,39.2,1,0,2.37,65652.0,1.6,Low
FRM007466,Adamawa,Maize,Dry Season,Loamy,Irrigation,Flood,Yes,No,No,0.17,1298.8,26.7,65.1,6.83,37.5,1.99,5,5,24.9,1,1,2.91,76607.0,2.99,Medium
FRM007467,Adamawa,Cassava,Dry Season,Clay,Rain-Fed,Flood,Yes,Yes,Yes,7.76,822.6,23.6,64.0,6.34,16.7,0.28,18,4,8.3,0,1,4.89,22844.0,6.05,High
FRM007468,Yobe,Millet,Dry Season,Clay,Mixed,Sprinkler,Yes,No,No,0.88,811.6,26.3,62.4,6.51,56.8,4.48,9,5,16.8,1,1,2.65,45514.0,2.64,Medium
FRM007469,Yobe,Cassava,Rainy Season,Sandy,Rain-Fed,Drip,Yes,Yes,Yes,0.46,333.3,26.7,88.9,6.59,62.8,0.31,6,2,16.8,1,1,3.06,51764.0,2.63,Medium
FRM007470,Benue,Wheat,Rainy Season,Clay,Rain-Fed,Flood,Yes,Yes,Yes,5.13,1083.8,34.7,74.3,7.4,36.2,4.1,1,5,4.6,1,0,4.76,39642.0,2.67,Medium
FRM007471,Kebbi,Sorghum,Rainy Season,Clay,Rain-Fed,Flood,No,No,Yes,2.7,668.0,26.3,79.1,7.38,55.9,2.89,25,5,11.5,1,1,2.23,54573.0,2.44,Low
FRM007472,Yobe,Millet,Rainy Season,Clay,Mixed,Flood,Yes,No,Yes,1.02,1203.8,28.5,62.6,6.19,24.7,5.54,14,3,13.7,1,0,5.18,36345.0,2.49,Medium
FRM007473,Yobe,Groundnut,Dry Season,Loamy,Irrigation,Flood,Yes,Yes,Yes,1.58,844.1,26.1,51.2,4.46,155.5,3.12,0,2,16.8,1,1,2.0,47482.0,5.82,High
FRM007474,Kebbi,Sorghum,Rainy Season,Silt,Irrigation,Sprinkler,Yes,No,Yes,6.9,605.5,27.6,62.0,6.08,82.9,5.46,12,1,11.9,1,0,1.9,43926.0,3.79,Medium
FRM007475,Jigawa,Sorghum,Rainy Season,Clay,Irrigation,Sprinkler,No,No,Yes,2.2,974.1,32.4,90.9,5.14,25.4,0.58,23,5,11.3,1,1,3.72,70587.0,2.67,Medium
FRM007476,Yobe,Wheat,Rainy Season,Loamy,Irrigation,Drip,Yes,No,Yes,1.18,646.6,30.5,41.0,7.24,77.1,4.42,7,4,36.8,0,1,1.92,72295.0,2.82,Medium
FRM007477,Benue,Cassava,Rainy Season,Loamy,Rain-Fed,Sprinkler,No,No,Yes,7.76,598.7,29.1,81.8,5.41,42.3,5.43,4,4,14.1,1,0,3.74,83973.0,2.85,Low
FRM007478,Gombe,Soybean,Rainy Season,Silt,Irrigation,Flood,Yes,No,Yes,0.12,891.3,29.2,74.9,6.88,148.3,7.15,13,6,19.0,0,1,4.22,70557.0,6.05,High
FRM007479,Gombe,Maize,Rainy Season,Loamy,Irrigation,None,No,No,Yes,1.37,822.9,21.8,64.0,6.55,14.0,3.76,15,3,1.0,1,1,2.07,49307.0,2.44,Medium
FRM007480,Bauchi,Cowpea,Rainy Season,Loamy,Irrigation,Sprinkler,Yes,No,Yes,0.62,822.2,35.4,63.9,5.87,60.0,2.61,7,2,15.9,0,1,1.3,60608.0,3.08,Medium
FRM007481,Jigawa,Cowpea,Rainy Season,Loamy,Rain-Fed,Sprinkler,No,No,Yes,7.76,1120.3,33.4,64.6,7.16,77.5,2.42,32,3,1.5,0,1,0.6,64966.0,1.22,Low
FRM007482,Adamawa,Yam,Dry Season,Loamy,Rain-Fed,Flood,Yes,Yes,No,0.11,843.2,33.8,52.9,6.37,152.3,1.78,2,6,1.0,1,1,2.17,77328.0,3.53,Medium
FRM007483,Kano,Yam,Dry Season,Sandy,Mixed,Drip,Yes,Yes,No,1.88,694.9,20.8,61.5,5.9,130.1,4.12,8,3,1.0,0,0,2.05,50210.0,1.7,Low
FRM007484,Yobe,Sorghum,Dry Season,Clay,Rain-Fed,Flood,Yes,No,Yes,0.1,952.3,23.6,76.1,6.5,166.2,2.48,7,1,20.3,1,1,4.0,49958.0,4.01,Medium
FRM007485,Bauchi,Sorghum,Rainy Season,Silt,Mixed,Drip,Yes,Yes,Yes,1.28,516.4,25.3,46.0,6.64,28.3,2.75,15,1,16.1,1,0,5.28,38627.0,3.32,Medium
FRM007486,Kano,Soybean,Rainy Season,Loamy,Rain-Fed,Flood,No,Yes,Yes,4.94,1131.9,29.7,56.6,6.12,22.5,4.11,15,5,1.0,1,0,4.05,60187.0,3.04,Medium
FRM007487,Benue,Wheat,Rainy Season,Silt,Mixed,Drip,No,No,No,5.35,1122.1,27.4,64.6,5.65,83.1,8.895,12,4,1.0,1,1,1.58,60414.0,2.65,Low
FRM007488,Sokoto,Maize,Dry Season,Clay,Rain-Fed,Drip,Yes,No,Yes,4.11,883.8,26.0,55.3,6.77,125.0,3.77,13,6,1.0,0,0,1.29,71444.0,3.72,Medium
FRM007489,Zamfara,Cowpea,Rainy Season,Loamy,Rain-Fed,Flood,No,No,No,3.18,645.6,23.5,51.2,5.38,121.7,0.0,13,8,25.9,0,1,3.51,48144.0,1.1,Low
FRM007490,Benue,Soybean,Dry Season,Loamy,Mixed,Flood,No,No,No,5.31,515.3,34.3,45.9,6.25,50.5,4.39,7,4,8.2,1,1,3.77,40044.0,0.89,Low
FRM007491,Zamfara,Cowpea,Rainy Season,Clay,Irrigation,Flood,Yes,No,Yes,0.23,1536.45,25.7,77.3,5.51,116.9,2.86,8,3,1.0,1,1,1.22,46435.0,3.49,Medium
FRM007492,Taraba,Groundnut,Rainy Season,Clay,Rain-Fed,Drip,Yes,No,No,2.6,1103.0,20.2,38.6,6.22,41.6,1.65,11,1,9.4,1,1,4.13,39321.0,2.66,Medium
FRM007493,Sokoto,Yam,Rainy Season,Loamy,Rain-Fed,Flood,Yes,Yes,No,0.94,615.6,24.9,76.7,6.32,68.6,4.42,10,5,1.5,0,1,3.41,75005.0,2.68,Medium
FRM007494,Gombe,Groundnut,Rainy Season,Loamy,Irrigation,Sprinkler,Yes,Yes,Yes,0.11,1103.4,33.8,83.0,6.18,88.6,4.07,18,2,19.8,0,0,3.82,59141.0,5.33,High
FRM007495,Niger,Maize,Dry Season,Loamy,Rain-Fed,Flood,Yes,Yes,No,0.46,615.3,28.5,52.3,6.65,24.7,5.68,18,4,7.4,0,0,4.18,78201.0,4.15,Medium
FRM007496,Bauchi,Maize,Rainy Season,Loamy,Rain-Fed,Sprinkler,Yes,Yes,Yes,0.21,652.9,27.1,50.4,7.79,103.2,2.97,16,4,29.5,1,1,3.47,60040.0,3.69,Medium
FRM007497,Yobe,Wheat,Rainy Season,Loamy,Mixed,Flood,Yes,Yes,Yes,0.4,597.1,25.7,78.6,5.71,17.6,3.08,26,3,7.7,1,0,1.29,52431.0,3.44,Medium
FRM007498,Gombe,Millet,Rainy Season,Loamy,Rain-Fed,Sprinkler,No,Yes,Yes,3.86,289.2,32.8,76.5,6.3,114.9,4.96,17,6,25.5,0,0,1.9,35340.0,2.23,Low
FRM007499,Zamfara,Sorghum,Rainy Season,Sandy,Irrigation,Sprinkler,Yes,Yes,Yes,3.44,991.1,26.2,53.5,7.02,95.0,1.59,5,5,18.6,1,0,1.94,55898.0,2.54,Medium
FRM007500,Jigawa,Yam,Rainy Season,Clay,Rain-Fed,Flood,Yes,Yes,No,0.1,951.5,27.0,59.9,6.29,82.9,3.66,12,5,8.1,1,0,5.03,82275.0,3.83,Medium
FRM007501,Kebbi,Soybean,Dry Season,Silt,Irrigation,Flood,Yes,Yes,Yes,2.61,807.6,27.92,68.1,6.43,53.5,2.66,0,6,18.4,1,0,2.98,62616.0,5.56,High
FRM007502,Jigawa,Wheat,Dry Season,Sandy,Rain-Fed,Drip,Yes,Yes,Yes,0.84,920.4,30.9,68.6,7.12,118.5,0.27,0,4,19.5,1,0,5.32,36914.0,2.46,Medium
FRM007503,Taraba,Soybean,Rainy Season,Silt,Irrigation,Drip,No,Yes,Yes,2.72,879.9,25.8,79.3,6.72,71.2,4.27,1,3,1.0,0,0,2.03,49619.0,2.88,Medium
FRM007504,Kebbi,Millet,Rainy Season,Sandy,Rain-Fed,Flood,Yes,Yes,Yes,0.16,873.2,26.5,85.4,5.65,47.6,2.27,14,6,10.8,0,1,1.82,28179.0,2.67,Medium
FRM007505,Bauchi,Wheat,Dry Season,Clay,Rain-Fed,Flood,Yes,Yes,Yes,2.85,729.0,20.1,53.4,6.76,59.4,4.85,1,1,1.0,0,1,2.9,59150.0,2.89,Medium
FRM007506,Sokoto,Cassava,Rainy Season,Clay,Irrigation,Flood,No,Yes,No,2.4,901.4,31.1,55.0,6.41,67.6,4.94,0,5,24.8,1,0,3.38,49671.0,2.85,Medium
FRM007507,Gombe,Cowpea,Dry Season,Clay,Rain-Fed,Drip,Yes,Yes,No,0.1,858.5,34.3,99.0,4.21,32.0,4.86,11,7,11.3,0,0,3.38,83178.0,2.08,Low
FRM007508,Bauchi,Sorghum,Dry Season,Clay,Rain-Fed,Flood,No,Yes,Yes,1.61,795.8,24.4,45.7,6.52,92.7,4.29,14,1,6.5,1,0,2.86,64500.0,2.6,Low
FRM007509,Zamfara,Sorghum,Rainy Season,Loamy,Irrigation,Flood,Yes,No,Yes,1.33,1169.1,36.7,58.6,6.36,82.0,5.12,11,4,24.1,0,0,2.16,55163.0,4.39,Medium
FRM007510,Bauchi,Sorghum,Rainy Season,Sandy,Mixed,Flood,No,Yes,No,0.62,771.4,28.17,49.3,5.7,46.3,1.27,10,3,16.9,1,0,2.36,30295.0,0.81,Low
FRM007511,Katsina,Groundnut,Rainy Season,Clay,Mixed,Flood,No,Yes,Yes,1.41,594.1,29.8,40.9,6.19,67.9,2.06,14,1,1.0,1,1,2.5,21275.0,3.62,Medium
